dist_road,dist_market,dist_border,dist_popcenter,dist_admhq,age,sex,denomination,total_cons_ann,nom_totcons_aeq,walls_material,roof_material,floor_material
0.5,1.4,453.7,1.4,0.0,0-17,Female,urban,207664.0,63312.1953125,Wood and mud,Corrugated iron sheet,Cement screed/Cement screed not applied
0.5,1.4,453.7,1.4,0.0,0-17,Female,urban,207664.0,63312.1953125,Wood and mud,Corrugated iron sheet,Cement screed/Cement screed not applied
0.5,1.4,453.7,1.4,0.0,31-50,Male,urban,116560.0,40193.1015625,Plastered hallow blocks,Corrugated iron sheet,Cement screed/Cement screed not applied
0.5,1.4,453.7,1.4,0.0,31-50,Female,urban,116560.0,40193.1015625,Plastered hallow blocks,Corrugated iron sheet,Cement screed/Cement screed not applied
0.5,1.4,453.7,1.4,0.0,0-17,Female,urban,116560.0,40193.1015625,Plastered hallow blocks,Corrugated iron sheet,Cement screed/Cement screed not applied
0.5,1.4,453.7,1.4,0.0,0-17,Male,urban,116560.0,40193.1015625,Plastered hallow blocks,Corrugated iron sheet,Cement screed/Cement screed not applied
0.5,1.4,453.7,1.4,0.0,31-50,Female,urban,53710.015625,14023.5029296875,Wood and mud,Corrugated iron sheet,Mud
0.5,1.4,453.7,1.4,0.0,31-50,Male,urban,53710.015625,14023.5029296875,Wood and mud,Corrugated iron sheet,Mud
0.5,1.4,453.7,1.4,0.0,0-17,Female,urban,53710.015625,14023.5029296875,Wood and mud,Corrugated iron sheet,Mud
0.5,1.4,453.7,1.4,0.0,0-17,Male,urban,53710.015625,14023.5029296875,Wood and mud,Corrugated iron sheet,Mud
0.5,1.4,453.7,1.4,0.0,0-17,Male,urban,53710.015625,14023.5029296875,Wood and mud,Corrugated iron sheet,Mud
0.5,7.4,449.2,7.4,0.0,65+,Male,urban,97792.0,60365.43359375,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.5,7.4,449.2,7.4,0.0,51-65,Female,urban,97792.0,60365.43359375,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.5,7.4,449.2,7.4,0.0,18-30,Female,urban,97792.0,60365.43359375,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.5,7.4,449.2,7.4,0.0,51-65,Male,urban,172336.0,62440.578125,Wood and mud,Corrugated iron sheet,Plastic tiles
0.5,7.4,449.2,7.4,0.0,51-65,Female,urban,172336.0,62440.578125,Wood and mud,Corrugated iron sheet,Plastic tiles
0.5,7.4,449.2,7.4,0.0,18-30,Female,urban,172336.0,62440.578125,Wood and mud,Corrugated iron sheet,Plastic tiles
0.5,7.4,449.2,7.4,0.0,18-30,Male,urban,172336.0,62440.578125,Wood and mud,Corrugated iron sheet,Plastic tiles
0.5,7.4,449.2,7.4,0.0,18-30,Female,urban,172336.0,62440.578125,Wood and mud,Corrugated iron sheet,Plastic tiles
0.5,7.4,449.2,7.4,0.0,65+,Male,urban,415872.0,70726.53125,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.5,7.4,449.2,7.4,0.0,51-65,Female,urban,415872.0,70726.53125,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.5,7.4,449.2,7.4,0.0,31-50,Female,urban,415872.0,70726.53125,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.5,7.4,449.2,7.4,0.0,31-50,Female,urban,415872.0,70726.53125,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.5,7.4,449.2,7.4,0.0,18-30,Male,urban,415872.0,70726.53125,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.5,7.4,449.2,7.4,0.0,18-30,Female,urban,415872.0,70726.53125,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.5,7.4,449.2,7.4,0.0,0-17,Male,urban,415872.0,70726.53125,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.5,7.4,449.2,7.4,0.0,31-50,Male,urban,91432.0,25397.779296875,Wood and mud,Corrugated iron sheet,Mud
0.5,7.4,449.2,7.4,0.0,31-50,Female,urban,91432.0,25397.779296875,Wood and mud,Corrugated iron sheet,Mud
0.5,7.4,449.2,7.4,0.0,18-30,Male,urban,91432.0,25397.779296875,Wood and mud,Corrugated iron sheet,Mud
0.5,7.4,449.2,7.4,0.0,0-17,Female,urban,91432.0,25397.779296875,Wood and mud,Corrugated iron sheet,Mud
0.5,7.4,449.2,7.4,0.0,0-17,Male,urban,91432.0,25397.779296875,Wood and mud,Corrugated iron sheet,Mud
0.5,7.4,449.2,7.4,0.0,0-17,Female,urban,91432.0,25397.779296875,Wood and mud,Corrugated iron sheet,Mud
0.5,7.4,449.2,7.4,0.0,65+,Male,urban,357496.0,63385.81640625,Plastered hallow blocks,Corrugated iron sheet,Cement tiles/Brick tiles
0.5,7.4,449.2,7.4,0.0,51-65,Female,urban,357496.0,63385.81640625,Plastered hallow blocks,Corrugated iron sheet,Cement tiles/Brick tiles
0.5,7.4,449.2,7.4,0.0,18-30,Female,urban,357496.0,63385.81640625,Plastered hallow blocks,Corrugated iron sheet,Cement tiles/Brick tiles
0.5,7.4,449.2,7.4,0.0,18-30,Male,urban,357496.0,63385.81640625,Plastered hallow blocks,Corrugated iron sheet,Cement tiles/Brick tiles
0.5,7.4,449.2,7.4,0.0,18-30,Male,urban,357496.0,63385.81640625,Plastered hallow blocks,Corrugated iron sheet,Cement tiles/Brick tiles
0.5,7.4,449.2,7.4,0.0,0-17,Male,urban,357496.0,63385.81640625,Plastered hallow blocks,Corrugated iron sheet,Cement tiles/Brick tiles
0.5,7.4,449.2,7.4,0.0,0-17,Female,urban,357496.0,63385.81640625,Plastered hallow blocks,Corrugated iron sheet,Cement tiles/Brick tiles
0.5,7.4,449.2,7.4,0.0,0-17,Female,urban,357496.0,63385.81640625,Plastered hallow blocks,Corrugated iron sheet,Cement tiles/Brick tiles
0.5,7.4,449.2,7.4,0.0,18-30,Female,urban,357496.0,63385.81640625,Plastered hallow blocks,Corrugated iron sheet,Cement tiles/Brick tiles
0.5,7.4,449.2,7.4,0.0,31-50,Male,urban,91212.0,38649.1484375,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.5,7.4,449.2,7.4,0.0,31-50,Female,urban,91212.0,38649.1484375,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.5,7.4,449.2,7.4,0.0,0-17,Female,urban,91212.0,38649.1484375,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.5,7.4,449.2,7.4,0.0,18-30,Female,urban,91212.0,38649.1484375,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.5,7.4,449.2,7.4,0.0,51-65,Male,urban,148664.0,40618.58203125,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.5,7.4,449.2,7.4,0.0,51-65,Female,urban,148664.0,40618.58203125,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.5,7.4,449.2,7.4,0.0,18-30,Female,urban,148664.0,40618.58203125,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.5,7.4,449.2,7.4,0.0,18-30,Male,urban,148664.0,40618.58203125,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.5,7.4,449.2,7.4,0.0,51-65,Female,urban,154224.0,95200.0,Stone and cement,Corrugated iron sheet,Ceramic / marble tiles
0.5,7.4,449.2,7.4,0.0,18-30,Female,urban,154224.0,95200.0,Stone and cement,Corrugated iron sheet,Ceramic / marble tiles
0.5,7.4,449.2,7.4,0.0,31-50,Male,urban,284686.0,72255.328125,Plastered hallow blocks,Corrugated iron sheet,Cement tiles/Brick tiles
0.5,7.4,449.2,7.4,0.0,31-50,Female,urban,284686.0,72255.328125,Plastered hallow blocks,Corrugated iron sheet,Cement tiles/Brick tiles
0.5,7.4,449.2,7.4,0.0,0-17,Female,urban,284686.0,72255.328125,Plastered hallow blocks,Corrugated iron sheet,Cement tiles/Brick tiles
0.5,7.4,449.2,7.4,0.0,0-17,Female,urban,284686.0,72255.328125,Plastered hallow blocks,Corrugated iron sheet,Cement tiles/Brick tiles
0.5,7.4,449.2,7.4,0.0,0-17,Male,urban,284686.0,72255.328125,Plastered hallow blocks,Corrugated iron sheet,Cement tiles/Brick tiles
0.5,7.4,449.2,7.4,0.0,51-65,Male,urban,178176.0,41244.44921875,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.5,7.4,449.2,7.4,0.0,51-65,Female,urban,178176.0,41244.44921875,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.5,7.4,449.2,7.4,0.0,18-30,Male,urban,178176.0,41244.44921875,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.5,7.4,449.2,7.4,0.0,31-50,Female,urban,178176.0,41244.44921875,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.5,7.4,449.2,7.4,0.0,18-30,Female,urban,178176.0,41244.44921875,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.5,7.4,449.2,7.4,0.0,65+,Male,urban,182224.0,118327.2734375,Unplastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.5,7.4,449.2,7.4,0.0,65+,Female,urban,182224.0,118327.2734375,Unplastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.5,7.4,449.2,7.4,0.0,18-30,Female,urban,182224.0,118327.2734375,Unplastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.5,7.4,449.2,7.4,0.0,18-30,Female,urban,182224.0,118327.2734375,Unplastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.5,7.4,449.2,7.4,0.0,65+,Male,urban,101560.0,41284.55078125,Plastered hallow blocks,Corrugated iron sheet,Plastic tiles
0.5,7.4,449.2,7.4,0.0,51-65,Female,urban,101560.0,41284.55078125,Plastered hallow blocks,Corrugated iron sheet,Plastic tiles
0.5,7.4,449.2,7.4,0.0,18-30,Female,urban,101560.0,41284.55078125,Plastered hallow blocks,Corrugated iron sheet,Plastic tiles
0.5,7.4,449.2,7.4,0.0,65+,Male,urban,139540.0,56723.578125,Plastered hallow blocks,Corrugated iron sheet,Plastic tiles
0.5,7.4,449.2,7.4,0.0,31-50,Female,urban,139540.0,56723.578125,Plastered hallow blocks,Corrugated iron sheet,Plastic tiles
0.5,7.4,449.2,7.4,0.0,18-30,Female,urban,139540.0,56723.578125,Plastered hallow blocks,Corrugated iron sheet,Plastic tiles
0.5,7.4,449.2,7.4,0.0,18-30,Female,urban,139540.0,56723.578125,Plastered hallow blocks,Corrugated iron sheet,Plastic tiles
0.8,9.0,446.3,9.0,0.0,18-30,Female,urban,30172.0,37715.0,Wood and mud,Corrugated iron sheet,Mud
0.8,9.0,446.3,9.0,0.0,0-17,Male,urban,30172.0,37715.0,Wood and mud,Corrugated iron sheet,Mud
0.8,9.0,446.3,9.0,0.0,31-50,Male,urban,66264.0,26505.599609375,Wood and mud,Corrugated iron sheet,Mud
0.8,9.0,446.3,9.0,0.0,18-30,Female,urban,66264.0,26505.599609375,Wood and mud,Corrugated iron sheet,Mud
0.8,9.0,446.3,9.0,0.0,0-17,Female,urban,66264.0,26505.599609375,Wood and mud,Corrugated iron sheet,Mud
0.8,9.0,446.3,9.0,0.0,31-50,Male,urban,75452.0,35093.953125,Wood and mud,Corrugated iron sheet,Mud
0.8,9.0,446.3,9.0,0.0,31-50,Female,urban,75452.0,35093.953125,Wood and mud,Corrugated iron sheet,Mud
0.8,9.0,446.3,9.0,0.0,0-17,Male,urban,75452.0,35093.953125,Wood and mud,Corrugated iron sheet,Mud
0.8,9.0,446.3,9.0,0.0,18-30,Male,urban,70556.0,67842.3125,Wood and mud,Corrugated iron sheet,Cement screed/Cement screed not applied
0.8,9.0,446.3,9.0,0.0,18-30,Female,urban,70556.0,67842.3125,Wood and mud,Corrugated iron sheet,Cement screed/Cement screed not applied
0.8,9.0,446.3,9.0,0.0,0-17,Female,urban,70556.0,67842.3125,Wood and mud,Corrugated iron sheet,Cement screed/Cement screed not applied
0.8,9.0,446.3,9.0,0.0,18-30,Male,urban,76876.0,41780.4375,Plastered hallow blocks,Corrugated iron sheet,Cement screed/Cement screed not applied
0.8,9.0,446.3,9.0,0.0,18-30,Female,urban,76876.0,41780.4375,Plastered hallow blocks,Corrugated iron sheet,Cement screed/Cement screed not applied
0.8,9.0,446.3,9.0,0.0,18-30,Male,urban,46932.0,45126.92578125,Wood and mud,Corrugated iron sheet,Mud
0.8,9.0,446.3,9.0,0.0,51-65,Female,urban,35108.0,42814.6328125,Wood and mud,Corrugated iron sheet,Cement screed/Cement screed not applied
0.8,9.0,446.3,9.0,0.0,0-17,Male,urban,35108.0,42814.6328125,Wood and mud,Corrugated iron sheet,Cement screed/Cement screed not applied
0.8,9.0,446.3,9.0,0.0,18-30,Female,urban,32664.0,40830.0,Wood and mud,Corrugated iron sheet,Mud
0.8,9.0,446.3,9.0,0.0,31-50,Male,urban,86024.0,30078.322265625,Plastered hallow blocks,Corrugated iron sheet,Cement screed/Cement screed not applied
0.8,9.0,446.3,9.0,0.0,31-50,Female,urban,86024.0,30078.322265625,Plastered hallow blocks,Corrugated iron sheet,Cement screed/Cement screed not applied
0.8,9.0,446.3,9.0,0.0,18-30,Male,urban,86024.0,30078.322265625,Plastered hallow blocks,Corrugated iron sheet,Cement screed/Cement screed not applied
0.8,9.0,446.3,9.0,0.0,31-50,Male,urban,144532.0,42260.81640625,Wood and mud,Corrugated iron sheet,Cement tiles/Brick tiles
0.8,9.0,446.3,9.0,0.0,31-50,Female,urban,144532.0,42260.81640625,Wood and mud,Corrugated iron sheet,Cement tiles/Brick tiles
0.8,9.0,446.3,9.0,0.0,0-17,Male,urban,144532.0,42260.81640625,Wood and mud,Corrugated iron sheet,Cement tiles/Brick tiles
0.8,9.0,446.3,9.0,0.0,0-17,Female,urban,144532.0,42260.81640625,Wood and mud,Corrugated iron sheet,Cement tiles/Brick tiles
0.8,9.0,446.3,9.0,0.0,0-17,Female,urban,144532.0,42260.81640625,Wood and mud,Corrugated iron sheet,Cement tiles/Brick tiles
0.8,9.0,446.3,9.0,0.0,18-30,Female,urban,29336.0,36670.0,Wood and mud,Corrugated iron sheet,Cement screed/Cement screed not applied
0.8,9.0,446.3,9.0,0.0,18-30,Female,urban,29336.0,36670.0,Wood and mud,Corrugated iron sheet,Cement screed/Cement screed not applied
0.8,9.0,446.3,9.0,0.0,31-50,Male,urban,77460.0,19078.818359375,Wood and mud,Corrugated iron sheet,Mud
0.8,9.0,446.3,9.0,0.0,31-50,Female,urban,77460.0,19078.818359375,Wood and mud,Corrugated iron sheet,Mud
0.8,9.0,446.3,9.0,0.0,0-17,Female,urban,77460.0,19078.818359375,Wood and mud,Corrugated iron sheet,Mud
0.8,9.0,446.3,9.0,0.0,0-17,Male,urban,77460.0,19078.818359375,Wood and mud,Corrugated iron sheet,Mud
0.8,9.0,446.3,9.0,0.0,0-17,Male,urban,77460.0,19078.818359375,Wood and mud,Corrugated iron sheet,Mud
0.6,9.7,445.4,9.7,0.0,31-50,Male,urban,458205.84375,458205.84375,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.6,9.7,445.4,9.7,0.0,18-30,Male,urban,458205.84375,458205.84375,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.6,9.7,445.4,9.7,0.0,18-30,Male,urban,458205.84375,458205.84375,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.6,9.7,445.4,9.7,0.0,51-65,Male,urban,448948.0,105883.96875,Plastered hallow blocks,Corrugated iron sheet,Parquet of polished wood
0.6,9.7,445.4,9.7,0.0,31-50,Female,urban,448948.0,105883.96875,Plastered hallow blocks,Corrugated iron sheet,Parquet of polished wood
0.6,9.7,445.4,9.7,0.0,18-30,Female,urban,448948.0,105883.96875,Plastered hallow blocks,Corrugated iron sheet,Parquet of polished wood
0.6,9.7,445.4,9.7,0.0,0-17,Female,urban,448948.0,105883.96875,Plastered hallow blocks,Corrugated iron sheet,Parquet of polished wood
0.6,9.7,445.4,9.7,0.0,0-17,Female,urban,448948.0,105883.96875,Plastered hallow blocks,Corrugated iron sheet,Parquet of polished wood
0.6,9.7,445.4,9.7,0.0,0-17,Female,urban,448948.0,105883.96875,Plastered hallow blocks,Corrugated iron sheet,Parquet of polished wood
0.6,9.7,445.4,9.7,0.0,51-65,Female,urban,266735.3125,60075.51953125,Plastered hallow blocks,Corrugated iron sheet,Plastic tiles
0.6,9.7,445.4,9.7,0.0,51-65,Male,urban,266735.3125,60075.51953125,Plastered hallow blocks,Corrugated iron sheet,Plastic tiles
0.6,9.7,445.4,9.7,0.0,51-65,Male,urban,266735.3125,60075.51953125,Plastered hallow blocks,Corrugated iron sheet,Plastic tiles
0.6,9.7,445.4,9.7,0.0,51-65,Male,urban,266735.3125,60075.51953125,Plastered hallow blocks,Corrugated iron sheet,Plastic tiles
0.6,9.7,445.4,9.7,0.0,31-50,Female,urban,266735.3125,60075.51953125,Plastered hallow blocks,Corrugated iron sheet,Plastic tiles
0.6,9.7,445.4,9.7,0.0,18-30,Female,urban,266735.3125,60075.51953125,Plastered hallow blocks,Corrugated iron sheet,Plastic tiles
0.6,9.7,445.4,9.7,0.0,18-30,Male,urban,125560.0,120730.7734375,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.6,9.7,445.4,9.7,0.0,31-50,Male,urban,372732.0,372732.0,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.6,9.7,445.4,9.7,0.0,31-50,Male,urban,109948.0,36406.62109375,Plastered hallow blocks,Corrugated iron sheet,Cement screed/Cement screed not applied
0.6,9.7,445.4,9.7,0.0,31-50,Female,urban,109948.0,36406.62109375,Plastered hallow blocks,Corrugated iron sheet,Cement screed/Cement screed not applied
0.6,9.7,445.4,9.7,0.0,0-17,Male,urban,109948.0,36406.62109375,Plastered hallow blocks,Corrugated iron sheet,Cement screed/Cement screed not applied
0.6,9.7,445.4,9.7,0.0,0-17,Female,urban,109948.0,36406.62109375,Plastered hallow blocks,Corrugated iron sheet,Cement screed/Cement screed not applied
7.882257352646144,64.39417004373476,257.5658468081693,30.54359828271074,0.13014484612606841,31-50,Male,urban,440532.0,104391.4765625,Stone and cement,Corrugated iron sheet,Ceramic / marble tiles
7.882257352646144,64.39417004373476,257.5658468081693,30.54359828271074,0.13014484612606841,31-50,Female,urban,440532.0,104391.4765625,Stone and cement,Corrugated iron sheet,Ceramic / marble tiles
7.882257352646144,64.39417004373476,257.5658468081693,30.54359828271074,0.13014484612606841,18-30,Male,urban,440532.0,104391.4765625,Stone and cement,Corrugated iron sheet,Ceramic / marble tiles
7.882257352646144,64.39417004373476,257.5658468081693,30.54359828271074,0.13014484612606841,18-30,Female,urban,440532.0,104391.4765625,Stone and cement,Corrugated iron sheet,Ceramic / marble tiles
7.882257352646144,64.39417004373476,257.5658468081693,30.54359828271074,0.13014484612606841,0-17,Female,urban,440532.0,104391.4765625,Stone and cement,Corrugated iron sheet,Ceramic / marble tiles
7.882257352646144,64.39417004373476,257.5658468081693,30.54359828271074,0.13014484612606841,0-17,Male,urban,440532.0,104391.4765625,Stone and cement,Corrugated iron sheet,Ceramic / marble tiles
7.882257352646144,64.39417004373476,257.5658468081693,30.54359828271074,0.13014484612606841,0-17,Female,urban,440532.0,104391.4765625,Stone and cement,Corrugated iron sheet,Ceramic / marble tiles
0.6,9.7,445.4,9.7,0.0,31-50,Male,urban,453694.0,112023.203125,Plastered hallow blocks,Corrugated iron sheet,Parquet of polished wood
0.6,9.7,445.4,9.7,0.0,31-50,Female,urban,453694.0,112023.203125,Plastered hallow blocks,Corrugated iron sheet,Parquet of polished wood
0.6,9.7,445.4,9.7,0.0,0-17,Male,urban,453694.0,112023.203125,Plastered hallow blocks,Corrugated iron sheet,Parquet of polished wood
0.6,9.7,445.4,9.7,0.0,0-17,Female,urban,453694.0,112023.203125,Plastered hallow blocks,Corrugated iron sheet,Parquet of polished wood
0.6,9.7,445.4,9.7,0.0,0-17,Female,urban,453694.0,112023.203125,Plastered hallow blocks,Corrugated iron sheet,Parquet of polished wood
0.6,9.7,445.4,9.7,0.0,18-30,Female,urban,453694.0,112023.203125,Plastered hallow blocks,Corrugated iron sheet,Parquet of polished wood
0.6,9.7,445.4,9.7,0.0,18-30,Female,urban,453694.0,112023.203125,Plastered hallow blocks,Corrugated iron sheet,Parquet of polished wood
0.6,9.7,445.4,9.7,0.0,0-17,Female,urban,453694.0,112023.203125,Plastered hallow blocks,Corrugated iron sheet,Parquet of polished wood
0.6,9.7,445.4,9.7,0.0,18-30,Female,urban,64292.0,64292.0,Unplastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.6,9.7,445.4,9.7,0.0,31-50,Male,urban,64292.0,64292.0,Unplastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.6,9.7,445.4,9.7,0.0,51-65,Male,urban,380394.6875,103368.125,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.6,9.7,445.4,9.7,0.0,31-50,Female,urban,380394.6875,103368.125,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.6,9.7,445.4,9.7,0.0,18-30,Female,urban,380394.6875,103368.125,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.6,9.7,445.4,9.7,0.0,0-17,Male,urban,380394.6875,103368.125,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.6,9.7,445.4,9.7,0.0,31-50,Male,urban,690648.0,219951.609375,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.6,9.7,445.4,9.7,0.0,31-50,Female,urban,690648.0,219951.609375,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.6,9.7,445.4,9.7,0.0,0-17,Female,urban,690648.0,219951.609375,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.6,9.7,445.4,9.7,0.0,0-17,Female,urban,690648.0,219951.609375,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.6,9.7,445.4,9.7,0.0,18-30,Female,urban,690648.0,219951.609375,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.6,9.7,445.4,9.7,0.0,51-65,Male,urban,299743.3125,58089.7890625,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.6,9.7,445.4,9.7,0.0,31-50,Female,urban,299743.3125,58089.7890625,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.6,9.7,445.4,9.7,0.0,18-30,Female,urban,299743.3125,58089.7890625,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.6,9.7,445.4,9.7,0.0,18-30,Female,urban,299743.3125,58089.7890625,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.6,9.7,445.4,9.7,0.0,18-30,Female,urban,299743.3125,58089.7890625,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.6,9.7,445.4,9.7,0.0,0-17,Female,urban,299743.3125,58089.7890625,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
0.6,9.7,445.4,9.7,0.0,0-17,Male,urban,299743.3125,58089.7890625,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
1.3,12.4,446.1,12.4,0.0,31-50,Female,urban,93262.0,34799.25390625,Stone and cement,Corrugated iron sheet,Cement screed/Cement screed not applied
1.3,12.4,446.1,12.4,0.0,31-50,Male,urban,93262.0,34799.25390625,Stone and cement,Corrugated iron sheet,Cement screed/Cement screed not applied
1.3,12.4,446.1,12.4,0.0,0-17,Female,urban,93262.0,34799.25390625,Stone and cement,Corrugated iron sheet,Cement screed/Cement screed not applied
1.3,12.4,446.1,12.4,0.0,31-50,Female,urban,162044.0,98807.3203125,Plastered hallow blocks,Corrugated iron sheet,Cement tiles/Brick tiles
1.3,12.4,446.1,12.4,0.0,31-50,Female,urban,162044.0,98807.3203125,Plastered hallow blocks,Corrugated iron sheet,Cement tiles/Brick tiles
1.3,12.4,446.1,12.4,0.0,31-50,Male,urban,170868.0,54765.38671875,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
1.3,12.4,446.1,12.4,0.0,31-50,Female,urban,170868.0,54765.38671875,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
1.3,12.4,446.1,12.4,0.0,18-30,Female,urban,170868.0,54765.38671875,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
1.3,12.4,446.1,12.4,0.0,0-17,Male,urban,170868.0,54765.38671875,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
1.3,12.4,446.1,12.4,0.0,0-17,Female,urban,170868.0,54765.38671875,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
7.882257352646144,64.39417004373476,257.5658468081693,30.54359828271074,0.13014484612606841,31-50,Male,urban,373628.0,118989.8125,Plastered hallow blocks,Corrugated iron sheet,Cement screed/Cement screed not applied
7.882257352646144,64.39417004373476,257.5658468081693,30.54359828271074,0.13014484612606841,31-50,Female,urban,373628.0,118989.8125,Plastered hallow blocks,Corrugated iron sheet,Cement screed/Cement screed not applied
7.882257352646144,64.39417004373476,257.5658468081693,30.54359828271074,0.13014484612606841,0-17,Female,urban,373628.0,118989.8125,Plastered hallow blocks,Corrugated iron sheet,Cement screed/Cement screed not applied
7.882257352646144,64.39417004373476,257.5658468081693,30.54359828271074,0.13014484612606841,0-17,Male,urban,373628.0,118989.8125,Plastered hallow blocks,Corrugated iron sheet,Cement screed/Cement screed not applied
1.3,12.4,446.1,12.4,0.0,51-65,Male,urban,79724.0,76657.6953125,Plastered hallow blocks,Corrugated iron sheet,Cement screed/Cement screed not applied
1.3,12.4,446.1,12.4,0.0,18-30,Male,urban,79724.0,76657.6953125,Plastered hallow blocks,Corrugated iron sheet,Cement screed/Cement screed not applied
1.3,12.4,446.1,12.4,0.0,31-50,Male,urban,272120.0,105065.6328125,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
1.3,12.4,446.1,12.4,0.0,18-30,Female,urban,272120.0,105065.6328125,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
1.3,12.4,446.1,12.4,0.0,0-17,Male,urban,272120.0,105065.6328125,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
1.3,12.4,446.1,12.4,0.0,0-17,Male,urban,272120.0,105065.6328125,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
1.3,12.4,446.1,12.4,0.0,31-50,Male,urban,819948.0,206017.078125,Plastered hallow blocks,Corrugated iron sheet,Parquet of polished wood
1.3,12.4,446.1,12.4,0.0,31-50,Female,urban,819948.0,206017.078125,Plastered hallow blocks,Corrugated iron sheet,Parquet of polished wood
1.3,12.4,446.1,12.4,0.0,0-17,Male,urban,819948.0,206017.078125,Plastered hallow blocks,Corrugated iron sheet,Parquet of polished wood
1.3,12.4,446.1,12.4,0.0,0-17,Male,urban,819948.0,206017.078125,Plastered hallow blocks,Corrugated iron sheet,Parquet of polished wood
1.3,12.4,446.1,12.4,0.0,0-17,Male,urban,819948.0,206017.078125,Plastered hallow blocks,Corrugated iron sheet,Parquet of polished wood
1.3,12.4,446.1,12.4,0.0,18-30,Female,urban,819948.0,206017.078125,Plastered hallow blocks,Corrugated iron sheet,Parquet of polished wood
1.3,12.4,446.1,12.4,0.0,0-17,Female,urban,819948.0,206017.078125,Plastered hallow blocks,Corrugated iron sheet,Parquet of polished wood
1.3,12.4,446.1,12.4,0.0,31-50,Male,urban,290656.0,81416.25,Plastered hallow blocks,Corrugated iron sheet,Ceramic / marble tiles
